Date,Close,Volume
2024-01-10 00:00:00+05:30,2650.10009765625,5551370
2024-01-11 00:00:00+05:30,2719.800048828125,11862926
2024-01-12 00:00:00+05:30,2741.449951171875,7506082
2024-01-15 00:00:00+05:30,2788.25,4305297
2024-01-16 00:00:00+05:30,2749.25,4534512
2024-01-17 00:00:00+05:30,2723.14990234375,6098691
2024-01-18 00:00:00+05:30,2735.89990234375,5139719
2024-01-19 00:00:00+05:30,2734.89990234375,5211352
2024-01-23 00:00:00+05:30,2657.14990234375,10027710
2024-01-24 00:00:00+05:30,2687.75,10959564
2024-01-25 00:00:00+05:30,2706.14990234375,5904436
2024-01-29 00:00:00+05:30,2896.10009765625,11946719
2024-01-30 00:00:00+05:30,2815.25,7046989
2024-01-31 00:00:00+05:30,2853.25,7565113
2024-02-01 00:00:00+05:30,2853.300048828125,6674681
2024-02-02 00:00:00+05:30,2915.39990234375,9826294
2024-02-05 00:00:00+05:30,2878.050048828125,4407216
2024-02-06 00:00:00+05:30,2855.60009765625,4523992
2024-02-07 00:00:00+05:30,2884.300048828125,4648284
2024-02-08 00:00:00+05:30,2900.25,7347317
2024-02-09 00:00:00+05:30,2921.5,6278399
2024-02-12 00:00:00+05:30,2904.699951171875,3337215
2024-02-13 00:00:00+05:30,2930.199951171875,3857797
2024-02-14 00:00:00+05:30,2962.75,3558944
2024-02-15 00:00:00+05:30,2941.199951171875,5003391
2024-02-16 00:00:00+05:30,2921.14990234375,4883749
2024-02-19 00:00:00+05:30,2948.0,3364914
2024-02-20 00:00:00+05:30,2942.050048828125,3558748
2024-02-21 00:00:00+05:30,2935.39990234375,6360146
2024-02-22 00:00:00+05:30,2963.5,9246864
2024-02-23 00:00:00+05:30,2987.25,7219292
2024-02-26 00:00:00+05:30,2974.64990234375,3756553
2024-02-27 00:00:00+05:30,2971.300048828125,5413022
2024-02-28 00:00:00+05:30,2911.25,4323975
2024-02-29 00:00:00+05:30,2921.60009765625,11814488
2024-03-01 00:00:00+05:30,2984.25,6066463
2024-03-04 00:00:00+05:30,3014.800048828125,5012210
2024-03-05 00:00:00+05:30,3000.39990234375,3553834
2024-03-06 00:00:00+05:30,3006.0,3902838
2024-03-07 00:00:00+05:30,2957.85009765625,4157863
2024-03-11 00:00:00+05:30,2933.199951171875,5638565
2024-03-12 00:00:00+05:30,2950.85009765625,4716339
2024-03-13 00:00:00+05:30,2864.35009765625,6761067
2024-03-14 00:00:00+05:30,2862.949951171875,9285551
2024-03-15 00:00:00+05:30,2836.449951171875,9611909
2024-03-18 00:00:00+05:30,2878.949951171875,4584696
2024-03-19 00:00:00+05:30,2850.5,4137882
2024-03-20 00:00:00+05:30,2887.5,4244403
2024-03-21 00:00:00+05:30,2901.949951171875,6503468
2024-03-22 00:00:00+05:30,2910.050048828125,9763804
2024-03-26 00:00:00+05:30,2883.14990234375,5707953
2024-03-27 00:00:00+05:30,2985.699951171875,8163322
2024-03-28 00:00:00+05:30,2971.699951171875,10927182
2024-04-01 00:00:00+05:30,2969.550048828125,2506940
2024-04-02 00:00:00+05:30,2973.89990234375,4455083
2024-04-03 00:00:00+05:30,2943.199951171875,3504146
2024-04-04 00:00:00+05:30,2925.85009765625,7245136
2024-04-05 00:00:00+05:30,2920.199951171875,3721149
2024-04-08 00:00:00+05:30,2971.949951171875,4178559
2024-04-09 00:00:00+05:30,2927.300048828125,3535707
