Date,Close,Volume
2024-01-10 00:00:00+05:30,123.4000015258789,8604396
2024-01-11 00:00:00+05:30,124.44999694824219,7312380
2024-01-12 00:00:00+05:30,131.1999969482422,42620166
2024-01-15 00:00:00+05:30,134.10000610351562,25866683
2024-01-16 00:00:00+05:30,135.9499969482422,30974573
2024-01-17 00:00:00+05:30,131.9499969482422,23673815
2024-01-18 00:00:00+05:30,132.9499969482422,21609345
2024-01-19 00:00:00+05:30,135.89999389648438,29183335
2024-01-23 00:00:00+05:30,139.9499969482422,42032631
2024-01-24 00:00:00+05:30,142.85000610351562,25283547
2024-01-25 00:00:00+05:30,140.35000610351562,14886698
2024-01-29 00:00:00+05:30,142.10000610351562,15534613
2024-01-30 00:00:00+05:30,141.0,23496983
2024-01-31 00:00:00+05:30,139.85000610351562,21053555
2024-02-01 00:00:00+05:30,144.60000610351562,41841032
2024-02-02 00:00:00+05:30,148.8000030517578,38195913
2024-02-05 00:00:00+05:30,146.75,35858580
2024-02-06 00:00:00+05:30,144.9499969482422,18584278
2024-02-07 00:00:00+05:30,146.64999389648438,20366561
2024-02-08 00:00:00+05:30,149.4499969482422,36435011
2024-02-09 00:00:00+05:30,148.85000610351562,29123961
2024-02-12 00:00:00+05:30,139.75,22342661
2024-02-13 00:00:00+05:30,136.14999389648438,33817049
2024-02-14 00:00:00+05:30,139.0500030517578,28323626
2024-02-15 00:00:00+05:30,145.75,32155272
2024-02-16 00:00:00+05:30,144.6999969482422,28730074
2024-02-19 00:00:00+05:30,141.14999389648438,19834182
2024-02-20 00:00:00+05:30,141.10000610351562,20767191
2024-02-21 00:00:00+05:30,145.10000610351562,58178774
2024-02-22 00:00:00+05:30,147.3000030517578,24062941
2024-02-23 00:00:00+05:30,145.89999389648438,18645495
2024-02-26 00:00:00+05:30,147.14999389648438,21337245
2024-02-27 00:00:00+05:30,146.10000610351562,19010674
2024-02-28 00:00:00+05:30,140.85000610351562,44713845
2024-02-29 00:00:00+05:30,146.3000030517578,227287955
2024-03-01 00:00:00+05:30,146.6999969482422,17073718
2024-03-04 00:00:00+05:30,148.85000610351562,18755485
2024-03-05 00:00:00+05:30,157.89999389648438,63767342
2024-03-06 00:00:00+05:30,155.0,27499978
2024-03-07 00:00:00+05:30,157.35000610351562,28694977
2024-03-11 00:00:00+05:30,153.75,19818827
2024-03-12 00:00:00+05:30,150.39999389648438,22173988
2024-03-13 00:00:00+05:30,141.5500030517578,27124015
2024-03-14 00:00:00+05:30,143.64999389648438,19666323
2024-03-15 00:00:00+05:30,148.0,24676537
2024-03-18 00:00:00+05:30,153.25,16880446
2024-03-19 00:00:00+05:30,149.14999389648438,13193308
2024-03-20 00:00:00+05:30,144.64999389648438,14794112
2024-03-21 00:00:00+05:30,146.8000030517578,9946607
2024-03-22 00:00:00+05:30,148.10000610351562,18104178
2024-03-26 00:00:00+05:30,150.0,10248530
2024-03-27 00:00:00+05:30,151.1999969482422,11982782
2024-03-28 00:00:00+05:30,153.5,11097927
2024-04-01 00:00:00+05:30,156.75,8727492
2024-04-02 00:00:00+05:30,156.8000030517578,8622393
2024-04-03 00:00:00+05:30,157.5,13943614
2024-04-04 00:00:00+05:30,159.10000610351562,15754706
2024-04-05 00:00:00+05:30,160.1999969482422,19219975
2024-04-08 00:00:00+05:30,155.0,17595394
2024-04-09 00:00:00+05:30,151.4499969482422,15084804
