Date,Close,Volume
2024-01-10 00:00:00+05:30,551.7000122070312,415663
2024-01-11 00:00:00+05:30,540.1500244140625,517251
2024-01-12 00:00:00+05:30,530.3499755859375,663903
2024-01-15 00:00:00+05:30,533.8499755859375,667493
2024-01-16 00:00:00+05:30,540.9500122070312,1717100
2024-01-17 00:00:00+05:30,570.3499755859375,2228965
2024-01-18 00:00:00+05:30,599.4500122070312,2760175
2024-01-19 00:00:00+05:30,599.8499755859375,998210
2024-01-23 00:00:00+05:30,588.9500122070312,935491
2024-01-24 00:00:00+05:30,589.1500244140625,466407
2024-01-25 00:00:00+05:30,578.7999877929688,666377
2024-01-29 00:00:00+05:30,579.5999755859375,899492
2024-01-30 00:00:00+05:30,581.1500244140625,329625
2024-01-31 00:00:00+05:30,587.4000244140625,2993167
2024-02-01 00:00:00+05:30,588.7999877929688,500725
2024-02-02 00:00:00+05:30,590.7999877929688,532653
2024-02-05 00:00:00+05:30,595.7000122070312,922243
2024-02-06 00:00:00+05:30,596.0999755859375,2725969
2024-02-07 00:00:00+05:30,587.0,983338
2024-02-08 00:00:00+05:30,577.5499877929688,580611
2024-02-09 00:00:00+05:30,558.0,1563683
2024-02-12 00:00:00+05:30,542.0499877929688,553032
2024-02-13 00:00:00+05:30,548.0999755859375,401389
2024-02-14 00:00:00+05:30,560.6500244140625,375649
2024-02-15 00:00:00+05:30,563.8499755859375,298607
2024-02-16 00:00:00+05:30,544.5999755859375,1263567
2024-02-19 00:00:00+05:30,549.25,357026
2024-02-20 00:00:00+05:30,542.2000122070312,336289
2024-02-21 00:00:00+05:30,529.4500122070312,617550
2024-02-22 00:00:00+05:30,543.4500122070312,1083557
2024-02-23 00:00:00+05:30,565.8499755859375,1156496
2024-02-26 00:00:00+05:30,567.0,527927
2024-02-27 00:00:00+05:30,558.1500244140625,472351
2024-02-28 00:00:00+05:30,528.5,891660
2024-02-29 00:00:00+05:30,510.25,1312973
2024-03-01 00:00:00+05:30,533.7999877929688,1087875
2024-03-04 00:00:00+05:30,545.5,800140
2024-03-05 00:00:00+05:30,549.6500244140625,325795
2024-03-06 00:00:00+05:30,537.9500122070312,519081
2024-03-07 00:00:00+05:30,547.8499755859375,344537
2024-03-11 00:00:00+05:30,542.7999877929688,340086
2024-03-12 00:00:00+05:30,524.9000244140625,526517
2024-03-13 00:00:00+05:30,494.79998779296875,1018203
2024-03-14 00:00:00+05:30,510.20001220703125,619176
2024-03-15 00:00:00+05:30,511.6499938964844,577742
2024-03-18 00:00:00+05:30,516.2000122070312,404461
2024-03-19 00:00:00+05:30,500.8500061035156,267392
2024-03-20 00:00:00+05:30,506.1499938964844,174352
2024-03-21 00:00:00+05:30,524.1500244140625,305555
2024-03-22 00:00:00+05:30,535.9500122070312,491887
2024-03-26 00:00:00+05:30,518.4500122070312,440770
2024-03-27 00:00:00+05:30,513.8499755859375,741289
2024-03-28 00:00:00+05:30,515.4000244140625,278035
2024-04-01 00:00:00+05:30,551.75,672406
2024-04-02 00:00:00+05:30,560.2000122070312,434682
2024-04-03 00:00:00+05:30,561.5,236370
2024-04-04 00:00:00+05:30,583.6500244140625,961058
2024-04-05 00:00:00+05:30,580.0999755859375,1015365
2024-04-08 00:00:00+05:30,585.2000122070312,446919
2024-04-09 00:00:00+05:30,568.6500244140625,312558
