Date,Close,Volume
2024-01-10 00:00:00+05:30,3098.199951171875,3590297
2024-01-11 00:00:00+05:30,3080.89990234375,2008103
2024-01-12 00:00:00+05:30,3104.10009765625,1795933
2024-01-15 00:00:00+05:30,3089.5,1407007
2024-01-16 00:00:00+05:30,3056.5,2515564
2024-01-17 00:00:00+05:30,2971.050048828125,2897218
2024-01-18 00:00:00+05:30,2918.89990234375,2552342
2024-01-19 00:00:00+05:30,2915.64990234375,2014096
2024-01-23 00:00:00+05:30,2896.550048828125,1827002
2024-01-24 00:00:00+05:30,2903.449951171875,5807940
2024-01-25 00:00:00+05:30,2893.60009765625,2601969
2024-01-29 00:00:00+05:30,3064.64990234375,4402976
2024-01-30 00:00:00+05:30,3091.10009765625,3115506
2024-01-31 00:00:00+05:30,3142.0,2671051
2024-02-01 00:00:00+05:30,3153.5,4686595
2024-02-02 00:00:00+05:30,3157.449951171875,2708695
2024-02-05 00:00:00+05:30,3173.449951171875,2191195
2024-02-06 00:00:00+05:30,3203.75,2078891
2024-02-07 00:00:00+05:30,3229.85009765625,2095911
2024-02-08 00:00:00+05:30,3168.60009765625,1679004
2024-02-09 00:00:00+05:30,3215.199951171875,1572789
2024-02-12 00:00:00+05:30,3169.75,1083138
2024-02-13 00:00:00+05:30,3178.449951171875,1225207
2024-02-14 00:00:00+05:30,3207.199951171875,1741264
2024-02-15 00:00:00+05:30,3193.800048828125,2035204
2024-02-16 00:00:00+05:30,3223.60009765625,2193673
2024-02-19 00:00:00+05:30,3258.800048828125,1779444
2024-02-20 00:00:00+05:30,3228.60009765625,1467630
2024-02-21 00:00:00+05:30,3223.199951171875,1657021
2024-02-22 00:00:00+05:30,3263.050048828125,1138722
2024-02-23 00:00:00+05:30,3273.300048828125,1975035
2024-02-26 00:00:00+05:30,3327.75,1695378
2024-02-27 00:00:00+05:30,3302.300048828125,1125570
2024-02-28 00:00:00+05:30,3219.0,1358879
2024-02-29 00:00:00+05:30,3285.39990234375,1352988
2024-03-01 00:00:00+05:30,3318.75,1161067
2024-03-04 00:00:00+05:30,3317.14990234375,1061244
2024-03-05 00:00:00+05:30,3310.199951171875,1190416
2024-03-06 00:00:00+05:30,3233.949951171875,1935203
2024-03-07 00:00:00+05:30,3226.550048828125,856328
2024-03-11 00:00:00+05:30,3207.35009765625,738851
2024-03-12 00:00:00+05:30,3122.5,1199487
2024-03-13 00:00:00+05:30,2906.199951171875,3407040
2024-03-14 00:00:00+05:30,3087.449951171875,3759100
2024-03-15 00:00:00+05:30,3132.199951171875,2199094
2024-03-18 00:00:00+05:30,3111.75,3042515
2024-03-19 00:00:00+05:30,3052.699951171875,1460452
2024-03-20 00:00:00+05:30,3051.449951171875,966481
2024-03-21 00:00:00+05:30,3066.5,1175751
2024-03-22 00:00:00+05:30,3107.699951171875,951557
2024-03-26 00:00:00+05:30,3109.949951171875,937103
2024-03-27 00:00:00+05:30,3122.10009765625,900231
2024-03-28 00:00:00+05:30,3197.10009765625,2327053
2024-04-01 00:00:00+05:30,3252.10009765625,1292646
2024-04-02 00:00:00+05:30,3268.75,868829
2024-04-03 00:00:00+05:30,3233.449951171875,1153109
2024-04-04 00:00:00+05:30,3210.800048828125,1403826
2024-04-05 00:00:00+05:30,3224.800048828125,755607
2024-04-08 00:00:00+05:30,3224.550048828125,577440
2024-04-09 00:00:00+05:30,3198.449951171875,833679
