Date,Close,Volume
2024-01-10 00:00:00+05:30,2024.949951171875,74351
2024-01-11 00:00:00+05:30,2015.5999755859375,168603
2024-01-12 00:00:00+05:30,2007.0999755859375,14672
2024-01-15 00:00:00+05:30,2007.0999755859375,0
2024-01-16 00:00:00+05:30,2011.300048828125,152246
2024-01-17 00:00:00+05:30,2003.449951171875,26268
2024-01-18 00:00:00+05:30,2022.3499755859375,46394
2024-01-19 00:00:00+05:30,2049.699951171875,130525
2024-01-23 00:00:00+05:30,2017.199951171875,69046
2024-01-24 00:00:00+05:30,2083.39990234375,67135
2024-01-25 00:00:00+05:30,2074.25,47196
2024-01-29 00:00:00+05:30,2074.199951171875,29757
2024-01-30 00:00:00+05:30,2076.5,40400
2024-01-31 00:00:00+05:30,2136.10009765625,244201
2024-02-01 00:00:00+05:30,2161.25,122055
2024-02-02 00:00:00+05:30,2147.75,150175
2024-02-05 00:00:00+05:30,2092.89990234375,131596
2024-02-06 00:00:00+05:30,2133.60009765625,137190
2024-02-07 00:00:00+05:30,2156.0,128873
2024-02-08 00:00:00+05:30,2127.85009765625,51406
2024-02-09 00:00:00+05:30,2169.35009765625,52686
2024-02-12 00:00:00+05:30,2128.25,43928
2024-02-13 00:00:00+05:30,2184.10009765625,70310
2024-02-14 00:00:00+05:30,2163.39990234375,74136
2024-02-15 00:00:00+05:30,2237.85009765625,199726
2024-02-16 00:00:00+05:30,2242.699951171875,105868
2024-02-19 00:00:00+05:30,2229.699951171875,29160
2024-02-20 00:00:00+05:30,2245.35009765625,66707
2024-02-21 00:00:00+05:30,2223.449951171875,135084
2024-02-22 00:00:00+05:30,2213.35009765625,23242
2024-02-23 00:00:00+05:30,2245.39990234375,20793
2024-02-26 00:00:00+05:30,2248.050048828125,28728
2024-02-27 00:00:00+05:30,2262.949951171875,15955
2024-02-28 00:00:00+05:30,2289.85009765625,173612
2024-02-29 00:00:00+05:30,2257.199951171875,213917
2024-03-01 00:00:00+05:30,2215.35009765625,314834
2024-03-04 00:00:00+05:30,2159.800048828125,200216
2024-03-05 00:00:00+05:30,2129.75,221273
2024-03-06 00:00:00+05:30,2107.050048828125,121217
2024-03-07 00:00:00+05:30,2096.89990234375,25492
2024-03-11 00:00:00+05:30,2047.050048828125,75571
2024-03-12 00:00:00+05:30,2047.4000244140625,77190
2024-03-13 00:00:00+05:30,1994.550048828125,50366
2024-03-14 00:00:00+05:30,1987.25,37650
2024-03-18 00:00:00+05:30,1972.0,163251
2024-03-19 00:00:00+05:30,1985.699951171875,129123
2024-03-20 00:00:00+05:30,2000.199951171875,213852
2024-03-21 00:00:00+05:30,2002.75,105060
2024-03-22 00:00:00+05:30,2021.699951171875,60521
2024-03-26 00:00:00+05:30,2047.8499755859375,136730
2024-03-27 00:00:00+05:30,2059.39990234375,44410
2024-03-28 00:00:00+05:30,2059.25,47946
2024-04-01 00:00:00+05:30,2043.5999755859375,69497
2024-04-02 00:00:00+05:30,2075.300048828125,24355
2024-04-03 00:00:00+05:30,2049.60009765625,20621
2024-04-04 00:00:00+05:30,2041.0,70322
2024-04-05 00:00:00+05:30,2045.25,21073
2024-04-08 00:00:00+05:30,2013.25,115170
2024-04-09 00:00:00+05:30,2003.0999755859375,82011
