Date,Close,Volume
2024-01-10 00:00:00+05:30,692.5,468399
2024-01-11 00:00:00+05:30,688.5999755859375,232975
2024-01-12 00:00:00+05:30,675.75,279922
2024-01-15 00:00:00+05:30,684.1500244140625,378611
2024-01-16 00:00:00+05:30,677.7999877929688,430166
2024-01-17 00:00:00+05:30,653.75,449530
2024-01-18 00:00:00+05:30,674.7999877929688,667761
2024-01-19 00:00:00+05:30,683.5,452600
2024-01-23 00:00:00+05:30,652.9500122070312,440328
2024-01-24 00:00:00+05:30,671.8499755859375,536202
2024-01-25 00:00:00+05:30,686.2999877929688,506339
2024-01-29 00:00:00+05:30,683.0,388513
2024-01-30 00:00:00+05:30,699.3499755859375,2498080
2024-01-31 00:00:00+05:30,698.7000122070312,734807
2024-02-01 00:00:00+05:30,692.9000244140625,533967
2024-02-02 00:00:00+05:30,699.7999877929688,432115
2024-02-05 00:00:00+05:30,694.7999877929688,567933
2024-02-06 00:00:00+05:30,718.4500122070312,722157
2024-02-07 00:00:00+05:30,708.6500244140625,491918
2024-02-08 00:00:00+05:30,715.4000244140625,741698
2024-02-09 00:00:00+05:30,700.5499877929688,408285
2024-02-12 00:00:00+05:30,755.1500244140625,3100700
2024-02-13 00:00:00+05:30,762.2999877929688,1375501
2024-02-14 00:00:00+05:30,806.7999877929688,2157534
2024-02-15 00:00:00+05:30,813.2000122070312,838581
2024-02-16 00:00:00+05:30,814.2000122070312,477711
2024-02-19 00:00:00+05:30,835.4500122070312,554618
2024-02-20 00:00:00+05:30,820.1500244140625,247314
2024-02-21 00:00:00+05:30,830.0999755859375,397067
2024-02-22 00:00:00+05:30,807.25,308885
2024-02-23 00:00:00+05:30,808.4000244140625,467420
2024-02-26 00:00:00+05:30,797.5,352368
2024-02-27 00:00:00+05:30,806.9500122070312,428485
2024-02-28 00:00:00+05:30,782.5499877929688,564204
2024-02-29 00:00:00+05:30,786.5499877929688,262989
2024-03-01 00:00:00+05:30,799.8499755859375,182447
2024-03-04 00:00:00+05:30,796.5,266159
2024-03-05 00:00:00+05:30,809.25,1300102
2024-03-06 00:00:00+05:30,799.6500244140625,524320
2024-03-07 00:00:00+05:30,815.6500244140625,760665
2024-03-11 00:00:00+05:30,796.8499755859375,255633
2024-03-12 00:00:00+05:30,804.9500122070312,252283
2024-03-13 00:00:00+05:30,752.9000244140625,616271
2024-03-14 00:00:00+05:30,790.5,424947
2024-03-15 00:00:00+05:30,788.0,267066
2024-03-18 00:00:00+05:30,799.1500244140625,263503
2024-03-19 00:00:00+05:30,768.9500122070312,160444
2024-03-20 00:00:00+05:30,761.9000244140625,163515
2024-03-21 00:00:00+05:30,757.5499877929688,153468
2024-03-22 00:00:00+05:30,777.1500244140625,207468
2024-03-26 00:00:00+05:30,772.5499877929688,342333
2024-03-27 00:00:00+05:30,775.0999755859375,227405
2024-03-28 00:00:00+05:30,784.7000122070312,181338
2024-04-01 00:00:00+05:30,803.25,222420
2024-04-02 00:00:00+05:30,827.0999755859375,433378
2024-04-03 00:00:00+05:30,836.8499755859375,477983
2024-04-04 00:00:00+05:30,827.75,219764
2024-04-05 00:00:00+05:30,846.4500122070312,682534
2024-04-08 00:00:00+05:30,845.0499877929688,686294
2024-04-09 00:00:00+05:30,838.25,390572
