Date,Close,Volume
2024-01-10 00:00:00+05:30,2140.878662109375,494145
2024-01-11 00:00:00+05:30,2270.078125,2932789
2024-01-12 00:00:00+05:30,2283.072998046875,1037456
2024-01-15 00:00:00+05:30,2283.072998046875,0
2024-01-16 00:00:00+05:30,2299.901123046875,1329590
2024-01-17 00:00:00+05:30,2278.293212890625,1061729
2024-01-18 00:00:00+05:30,2245.831298828125,1576710
2024-01-19 00:00:00+05:30,2292.08447265625,1059357
2024-01-23 00:00:00+05:30,2269.829345703125,2199854
2024-01-24 00:00:00+05:30,2292.681884765625,1700346
2024-01-25 00:00:00+05:30,2297.36181640625,1065564
2024-01-29 00:00:00+05:30,2398.77978515625,3579015
2024-01-30 00:00:00+05:30,2442.54345703125,2847759
2024-01-31 00:00:00+05:30,2456.334716796875,1914672
2024-02-01 00:00:00+05:30,2387.02978515625,2120344
2024-02-02 00:00:00+05:30,2395.294677734375,881037
2024-02-05 00:00:00+05:30,2347.10009765625,398680
2024-02-06 00:00:00+05:30,2396.449951171875,1502283
2024-02-07 00:00:00+05:30,2413.64990234375,1046050
2024-02-08 00:00:00+05:30,2347.949951171875,886197
2024-02-09 00:00:00+05:30,2334.10009765625,580610
2024-02-12 00:00:00+05:30,2262.25,569008
2024-02-13 00:00:00+05:30,2330.64990234375,1796922
2024-02-14 00:00:00+05:30,2393.300048828125,737277
2024-02-15 00:00:00+05:30,2437.60009765625,1144317
2024-02-16 00:00:00+05:30,2449.39990234375,919312
2024-02-19 00:00:00+05:30,2439.89990234375,690282
2024-02-20 00:00:00+05:30,2416.64990234375,879341
2024-02-21 00:00:00+05:30,2355.949951171875,733175
2024-02-22 00:00:00+05:30,2395.199951171875,514244
2024-02-23 00:00:00+05:30,2445.449951171875,1144665
2024-02-26 00:00:00+05:30,2485.14990234375,1197803
2024-02-27 00:00:00+05:30,2372.39990234375,4102754
2024-02-28 00:00:00+05:30,2348.800048828125,2223882
2024-02-29 00:00:00+05:30,2438.60009765625,4046471
2024-03-01 00:00:00+05:30,2450.449951171875,1100074
2024-03-04 00:00:00+05:30,2446.5,533339
2024-03-05 00:00:00+05:30,2431.5,1238034
2024-03-06 00:00:00+05:30,2374.60009765625,1348944
2024-03-07 00:00:00+05:30,2449.550048828125,1192798
2024-03-11 00:00:00+05:30,2480.949951171875,2275471
2024-03-12 00:00:00+05:30,2421.75,1441342
2024-03-13 00:00:00+05:30,2321.39990234375,1623771
2024-03-14 00:00:00+05:30,2291.5,2022357
2024-03-18 00:00:00+05:30,2308.949951171875,1174081
2024-03-19 00:00:00+05:30,2287.0,1323965
2024-03-20 00:00:00+05:30,2314.199951171875,905285
2024-03-21 00:00:00+05:30,2310.800048828125,1739724
2024-03-22 00:00:00+05:30,2330.699951171875,1273555
2024-03-26 00:00:00+05:30,2372.550048828125,2138717
2024-03-27 00:00:00+05:30,2386.35009765625,15446440
2024-03-28 00:00:00+05:30,2359.800048828125,2325088
2024-04-01 00:00:00+05:30,2431.75,845782
2024-04-02 00:00:00+05:30,2465.949951171875,886622
2024-04-03 00:00:00+05:30,2556.449951171875,2317699
2024-04-04 00:00:00+05:30,2499.300048828125,1403997
2024-04-05 00:00:00+05:30,2518.85009765625,650696
2024-04-08 00:00:00+05:30,2569.199951171875,735781
2024-04-09 00:00:00+05:30,2550.39990234375,953375
